x,y,heading,index
429.9643249961664,-140.00900450721383,0.0,0
430.08441166760167,-139.99621764291078,0.0,1
430.2171020967071,-139.98210326069966,0.0,2
430.3675232401001,-139.96684447163716,0.0,3
430.4810181125649,-139.9570788484998,0.0,4
430.59243779076496,-139.946382437367,0.0,5
430.7013245083508,-139.93202391499653,0.0,6
430.83163456764305,-139.90593138709664,0.0,7
430.95053105190163,-139.8693713261746,0.0,8
431.057281539368,-139.82914915960282,0.0,9
431.17279057385167,-139.78219786379486,0.0,10
431.2938538066228,-139.7296313350089,0.0,11
431.4219665992423,-139.66951170610264,0.0,12
431.5585022441228,-139.60142699163407,0.0,13
431.6656494589406,-139.54554930422455,0.0,14
431.774169967568,-139.48773375200108,0.0,15
431.88290409889305,-139.4311083899811,0.0,16
431.989624068432,-139.3759631239809,0.0,17
432.0951843726216,-139.31993285147473,0.0,18
432.23358158848714,-139.243089588359,0.0,19
432.3368835901492,-139.1863116347231,0.0,20
432.43582157889614,-139.1291369535029,0.0,21
432.55654911737656,-139.0542620755732,0.0,22
432.6517334449454,-138.9963091951795,0.0,23
432.77993779064855,-138.91943541541696,0.0,24
432.90759282012004,-138.84358397359028,0.0,25
433.0313415986602,-138.76442137733102,0.0,26
433.149658248818,-138.6792162982747,0.0,27
433.25527958682505,-138.58447447884828,0.0,28
433.3306885220227,-138.5122241084464,0.0,29
433.4257812961587,-138.4156817556359,0.0,30
433.5166931601707,-138.31428709765896,0.0,31
433.5815735318465,-138.23318663565442,0.0,32
433.6432495570625,-138.14755430910736,0.0,33
433.7023621069384,-138.0547198364511,0.0,34
433.7581482392852,-137.95771971344948,0.0,35
433.8114624485024,-137.85884276311845,0.0,36
433.86193852248834,-137.75886717624962,0.0,37
433.9237061017775,-137.62445250432938,0.0,38
433.97787480207626,-137.488450916484,0.0,39
434.0125122538884,-137.38263121433556,0.0,40
434.04266361967893,-137.27270689979196,0.0,41
434.0701294403989,-137.1584490854293,0.0,42
434.09643559349934,-137.04072752874345,0.0,43
434.1229553677258,-136.92166319768876,0.0,44
434.15014653030084,-136.8022479172796,0.0,45
434.1771240697708,-136.68338194908574,0.0,46
434.20404057385167,-136.56532469578087,0.0,47
434.2309570761281,-136.44847289193422,0.0,48
434.25811772205634,-136.33329954976216,0.0,49
434.2845764629892,-136.21988097112626,0.0,50
434.30972294625826,-136.10756102623418,0.0,51
434.3327942348551,-135.99626341834664,0.0,52
434.3534546365263,-135.88536253897473,0.0,53
434.37103276042035,-135.77484312700108,0.0,54
434.3785095674102,-135.6705798264593,0.0,55
434.38476567080943,-135.5300463763997,0.0,56
434.3844604950282,-135.41183653473854,0.0,57
434.38128666667035,-135.24533263407648,0.0,58
434.380126998818,-135.0764788724482,0.0,59
434.38262943999143,-134.9483508192934,0.0,60
434.3903198711341,-134.77955809468403,0.0,61
434.3951111306087,-134.62477293983102,0.0,62
434.3942566384212,-134.51156798144802,0.0,63
434.3919067850802,-134.39702025521547,0.0,64
434.3898926231195,-134.2414416372776,0.0,65
434.38858036871534,-134.12372008059174,0.0,66
434.3863831026829,-134.00633421726525,0.0,67
434.37854008487193,-133.8491381732747,0.0,68
434.36929325951496,-133.7299670316279,0.0,69
434.3558655248489,-133.5699938875623,0.0,70
434.3429871055996,-133.40916624851525,0.0,71
434.3300476529985,-133.24823180260137,0.0,72
434.32049565186026,-133.12768736900762,0.0,73
434.3108520974056,-133.0074023352936,0.0,74
434.3012695770012,-132.88725462835282,0.0,75
434.29165653989185,-132.7671069195494,0.0,76
