x,y,heading,index
7.873912857961841,-38.999730977695435,0.0,0
7.97484211664414,-38.98282423848286,0.0,1
8.079812095675152,-39.01168242515996,0.0,2
8.182010696385987,-39.04546538228169,0.0,3
8.282417343754787,-39.08000746369362,0.0,4
8.385257766174618,-39.11493865028024,0.0,5
8.48645405593561,-39.15171233052388,0.0,6
8.594862983736675,-39.199979695957154,0.0,7
8.692100570478942,-39.24962416710332,0.0,8
8.828844115661923,-39.324483786243945,0.0,9
8.949404763348866,-39.39302245108411,0.0,10
9.043355034722481,-39.446790607180446,0.0,11
9.173520133306738,-39.52404585899785,0.0,12
9.27497391635552,-39.58678618213162,0.0,13
9.411871955438983,-39.67441740538925,0.0,14
9.549902962695342,-39.76183501072228,0.0,15
9.65271858946653,-39.82721892138943,0.0,16
9.75496010639472,-39.89199248375371,0.0,17
9.856671379006002,-39.956365497317165,0.0,18
9.958064126374666,-40.020711813587695,0.0,19
10.059566542913672,-40.084993274882436,0.0,20
10.161204384348821,-40.149431138299406,0.0,21
10.297023820399772,-40.23553267074749,0.0,22
10.399030730652157,-40.30018416279927,0.0,23
10.535049483703915,-40.38641920918599,0.0,24
10.670992897183169,-40.47258559288457,0.0,25
10.772882507182658,-40.537176044657826,0.0,26
10.90869621996535,-40.62326231924817,0.0,27
11.044503257668111,-40.70935622276738,0.0,28
11.146379516925663,-40.7739314166829,0.0,29
11.282233283214737,-40.86004820745438,0.0,30
11.418102310795803,-40.946172626223415,0.0,31
11.520002410048619,-41.01077071297914,0.0,32
11.655862855142914,-41.096895133610815,0.0,33
11.791716620908119,-41.1830157362856,0.0,34
11.89360527828103,-41.24760237429291,0.0,35
11.995492980408017,-41.312192828860134,0.0,36
12.097381636907812,-41.37678328389302,0.0,37
12.198603676573839,-41.44124403735623,0.0,38
12.298459098383319,-41.505659016780555,0.0,39
12.396895453857724,-41.56879606703296,0.0,40
12.526989028265234,-41.65030852565542,0.0,41
12.624250458320603,-41.70860854163766,0.0,42
12.72191910573747,-41.7641924940981,0.0,43
12.822704362217337,-41.816762836650014,0.0,44
12.927218483469915,-41.86608305666596,0.0,45
13.072794959589373,-41.93032255861908,0.0,46
13.184250876889564,-41.97870055120438,0.0,47
13.294343994057272,-42.02736082626507,0.0,48
13.388694809982553,-42.069238575175405,0.0,49
13.48874001268996,-42.11363020865247,0.0,50
13.58898358157603,-42.15728942165151,0.0,51
13.700722739682533,-42.20584288612008,0.0,52
13.796042488713283,-42.2468508775346,0.0,53
13.935779618215747,-42.306669149547815,0.0,54
14.047770545468666,-42.35450926795602,0.0,55
14.162367865734268,-42.4035052373074,0.0,56
14.276969956234097,-42.45251646917313,0.0,57
14.389846847217996,-42.5007838322781,0.0,58
14.501276061229873,-42.54836836596951,0.0,59
14.648224877368193,-42.61114302603528,0.0,60
14.758093880547676,-42.658067618031055,0.0,61
14.904300736729056,-42.72081175586209,0.0,62
15.048874900850933,-42.783906848635525,0.0,63
15.191439675167203,-42.845033559482545,0.0,64
15.29733376315562,-42.88854399463162,0.0,65
15.402854965126608,-42.92957487795502,0.0,66
15.508255051157903,-42.96759978309274,0.0,67
15.61403279134538,-43.0024355975911,0.0,68
15.755874680296984,-43.043313895817846,0.0,69
15.863019988697488,-43.06954374909401,0.0,70
15.97072224499425,-43.09166899649426,0.0,71
16.07887081982335,-43.10952559253201,0.0,72
16.18735127389664,-43.12294951127842,0.0,73
16.33535389829194,-43.132066638208926,0.0,74
16.449668931018095,-43.13246337044984,0.0,75
16.567289398459252,-43.129133134614676,0.0,76
16.6878242942621,-43.123712453991175,0.0,77
16.85040860035224,-43.11627379618585,0.0,78
16.972461746248882,-43.111181173007935,0.0,79
17.134281205537263,-43.10435667540878,0.0,80
17.254867598996498,-43.0993975722231,0.0,81
17.374990509997588,-43.094350727740675,0.0,82
17.535099076514598,-43.08764449134469,0.0,83
17.655370757740457,-43.08259764360264,0.0,84
17.81600384536432,-43.075845630373806,0.0,85
17.97685055603506,-43.06911269016564,0.0,86
18.097499894502107,-43.06404295936227,0.0,87
18.257698103960138,-43.05758086265996,0.0,88
18.376474426768254,-43.05354872671887,0.0,89
18.493322419002652,-43.04927626531571,0.0,90
18.60861782770371,-43.04413405107334,0.0,91
18.722162292979192,-43.03724471107125,0.0,92
18.871683166653384,-43.02445402927697,0.0,93
18.972772643726785,-43.013040457852185,0.0,94
19.10014347929973,-42.99542036931962,0.0,95
19.23162274272181,-42.96986571280286,0.0,96
19.33755307010142,-42.94433775683865,0.0,97
19.449474380817264,-42.91401091683656,0.0,98
19.566995666071307,-42.88049879996106,0.0,99
19.766508147644345,-42.823099051602185,0.0,100
19.885395095974673,-42.789556414820254,0.0,101
20.002496764878742,-42.7562502915971,0.0,102
20.11828808527207,-42.723585040774196,0.0,103
20.233322188607417,-42.69097700761631,0.0,104
20.34831051644869,-42.658353719860315,0.0,105
20.463720368396025,-42.62569609610364,0.0,106
20.61828617885476,-42.58184996293858,0.0,107
20.734588669089135,-42.54891386674717,0.0,108
20.85096554487245,-42.515928184147924,0.0,109
21.006021545443218,-42.471986680757254,0.0,110
21.122158097627107,-42.43907347507775,0.0,111
21.238182113680523,-42.406183157581836,0.0,112
21.354167984623928,-42.373323356267065,0.0,113
21.470151948044077,-42.34044448006898,0.0,114
21.586166427412536,-42.30756560154259,0.0,115
21.702224777371157,-42.27467909594998,0.0,116
21.81809239316499,-42.24192229192704,0.0,117
21.933017776929773,-42.210168754681945,0.0,118
22.08377270580968,-42.16844359273091,0.0,119
22.231267975643277,-42.12581816641614,0.0,120
22.339563414803706,-42.09219161234796,0.0,121
22.481205032439902,-42.04397764895111,0.0,122
22.58548550354317,-42.004693899769336,0.0,123
22.723234222794417,-41.945588977541775,0.0,124
22.861200377577916,-41.87687102379277,0.0,125
22.966396378411446,-41.820653829257935,0.0,126
23.108865783782676,-41.743310841266066,0.0,127
23.25247578386916,-41.66635314095765,0.0,128
23.39531521667959,-41.58972731465474,0.0,129
23.501817749871407,-41.53279676940292,0.0,130
23.643178984813858,-41.45699874078855,0.0,131
23.749149368260987,-41.40024748630822,0.0,132
23.855215119139757,-41.343397052492946,0.0,133
23.961418196966406,-41.28647032473236,0.0,134
24.10326390224509,-41.2104739244096,0.0,135
24.209709212882444,-41.153421313501894,0.0,136
24.350538298895117,-41.078935536090285,0.0,137
24.45463566685794,-41.0240992619656,0.0,138
24.590494201052934,-40.95110884588212,0.0,139
24.75480275071459,-40.85766783542931,0.0,140
24.850421952432953,-40.799299150239676,0.0,141
24.97451214591274,-40.717805778142065,0.0,142
25.064739273686428,-40.65357008809224,0.0,143
25.181667372991797,-40.56210509315133,0.0,144
25.295173690712545,-40.460775289684534,0.0,145
25.37944226100808,-40.38106337655336,0.0,146
25.46313862578245,-40.300416860263795,0.0,147
25.545024918799754,-40.21929732430726,0.0,148
25.624462174077053,-40.137651356402785,0.0,149
25.72546772734495,-40.027479083742946,0.0,150
