x,y,heading,index
434.99661259370623,-140.0486010625027,0.0,0
434.99612431350397,-139.9413622948341,0.0,1
434.99563603202114,-139.8320635878481,0.0,2
434.99499516241485,-139.6880969144404,0.0,3
434.9944153301767,-139.56350890314206,0.0,4
434.9950867165462,-139.4555224524811,0.0,5
434.9964294892852,-139.31976500386372,0.0,6
434.995880171773,-139.21298399660736,0.0,7
434.99050907912897,-139.0814684983343,0.0,8
434.97763066209154,-138.95077696582302,0.0,9
434.96109013358364,-138.84655943792313,0.0,10
434.9387817840907,-138.74316588556394,0.0,11
434.9026794890524,-138.61604491481557,0.0,12
434.8670959933079,-138.51671019289643,0.0,13
434.8220215300098,-138.4163226224482,0.0,14
434.76416020229226,-138.31030455604196,0.0,15
434.6937561495579,-138.19624510919675,0.0,16
434.6336365212337,-138.10496703069657,0.0,17
434.5679321757634,-138.00891295447946,0.0,18
434.4976807096391,-137.9096850445494,0.0,19
434.4022217259626,-137.77728453604504,0.0,20
434.33230595308123,-137.67892638081685,0.0,21
434.26388554496225,-137.58337584277615,0.0,22
434.19607548508793,-137.49049559654668,0.0,23
434.1279907677672,-137.40057555027306,0.0,24
434.0585632791626,-137.313081656117,0.0,25
433.9871521447203,-137.22805968346074,0.0,26
433.9132690887782,-137.14537230320275,0.0,27
433.83676152088447,-137.06538573047146,0.0,28
433.73074345319765,-136.96322813862935,0.0,29
433.62017826893134,-136.8670367305167,0.0,30
433.53442387486575,-136.7991503807716,0.0,31
433.44619755569147,-136.73513976112008,0.0,32
433.3584290005383,-136.67427245201543,0.0,33
433.2760620567133,-136.61744872108102,0.0,34
433.18301396101015,-136.56906309956685,0.0,35
433.0907593242009,-136.5269183255732,0.0,36
432.99237065168563,-136.4854907100089,0.0,37
432.8518066875986,-136.43770018219948,0.0,38
432.7336121062399,-136.4121569734998,0.0,39
432.5939026341075,-136.3719805823639,0.0,40
432.4695740211173,-136.33049193397164,0.0,41
432.3437805630383,-136.30394164007157,0.0,42
432.14413456845796,-136.28709593694657,0.0,43
432.0413513648673,-136.28541747108102,0.0,44
431.9383850557497,-136.28764525381848,0.0,45
431.8362122043618,-136.29396239295602,0.0,46
431.70184330822667,-136.3094500610605,0.0,47
431.6025391090079,-136.32675353018567,0.0,48
431.4721374977962,-136.3576525761746,0.0,49
431.37582402065163,-136.38661375967786,0.0,50
431.28100590448594,-136.4203967191279,0.0,51
431.1879578101216,-136.4588183532469,0.0,52
431.09701542783296,-136.50172606343403,0.0,53
431.0083618623321,-136.54896727204323,0.0,54
430.92230229236884,-136.60045042959973,0.0,55
430.8390503395931,-136.65605345647782,0.0,56
430.73266606248217,-136.73637572210282,0.0,57
430.63198857189855,-136.8234576326795,0.0,58
430.53747563116485,-136.91691771242768,0.0,59
430.44946293579414,-137.016282947734,0.0,60
430.3492432095227,-137.14808836998418,0.0,61
430.2603760230704,-137.28746214928105,0.0,62
430.19793705717893,-137.40376463951543,0.0,63
430.14340214506956,-137.52375975763425,0.0,64
430.09707646118477,-137.64738646615297,0.0,65
430.06774906849023,-137.7451800466515,0.0,66
430.0352783665876,-137.87959471484646,0.0,67
430.01562504662434,-137.98221007501706,0.0,68
430.0000915991259,-138.08546630013734,0.0,69
429.98696903925156,-138.22638121666387,0.0,70
429.98422245687107,-138.37556639732793,0.0,71
429.989654586243,-138.53175536030903,0.0,72
429.9967041469645,-138.6526049687527,0.0,73
430.00659184291726,-138.81575193954632,0.0,74
430.01333622745005,-138.9380053593777,0.0,75
