x,y,heading,index
429.855621383118,-139.99841490807012,0.0,0
429.97631840623217,-139.99815550632775,0.0,1
430.09066776995314,-139.99791136803105,0.0,2
430.22409062221413,-140.0003680307418,0.0,3
430.3551331019844,-140.0027484036982,0.0,4
430.48321537760785,-139.9983691307716,0.0,5
430.61108402948594,-139.98291197791696,0.0,6
430.73754887323594,-139.95529356971383,0.0,7
430.873138473311,-139.9050921536982,0.0,8
431.0023804164375,-139.84335508942604,0.0,9
431.1097107381793,-139.78676024451852,0.0,10
431.2121277315309,-139.72644224995747,0.0,11
431.3088074188563,-139.66040221089497,0.0,12
431.40228275972186,-139.58329954836518,0.0,13
431.4795227506547,-139.50676146289334,0.0,14
431.5828857892193,-139.39152708742768,0.0,15
431.64907841553213,-139.31288328953087,0.0,16
431.7183838346391,-139.2278613196686,0.0,17
431.79061894339975,-139.13690367201343,0.0,18
431.86502079840284,-139.0407733055763,0.0,19
431.93945317034377,-138.9424304086715,0.0,20
432.0144043432665,-138.84439269034192,0.0,21
432.11331181257265,-138.71504393359646,0.0,22
432.2110290978453,-138.58734313119203,0.0,23
432.28387455875054,-138.4921435448341,0.0,24
432.3807068319293,-138.36624327721074,0.0,25
432.4656067347387,-138.24534789193422,0.0,26
432.52981571975397,-138.15661803353578,0.0,27
432.59722904884256,-138.06550780171528,0.0,28
432.66412358003436,-137.96928587928414,0.0,29
432.73138432361884,-137.87089720647782,0.0,30
432.79919438128127,-137.77713194768876,0.0,31
432.8791504369583,-137.66038695164025,0.0,32
432.9322510221973,-137.57058897987008,0.0,33
432.981567427807,-137.4788683974184,0.0,34
433.0298462382634,-137.3761614873074,0.0,35
433.0796814432251,-137.2667254526168,0.0,36
433.13653569162125,-137.15497008245438,0.0,37
433.18978886515833,-137.0416277977638,0.0,38
433.25262455869233,-136.88794127106667,0.0,39
433.30889897071756,-136.73968687979504,0.0,40
433.348815964011,-136.63475218601525,0.0,41
433.38708500674693,-136.53293028846383,0.0,42
433.42422489990713,-136.43074217671528,0.0,43
433.4703979950282,-136.29074278706685,0.0,44
433.5103760228376,-136.14265623921528,0.0,45
433.546264694829,-135.98709288565442,0.0,46
433.57205204683123,-135.86770812096074,0.0,47
433.6076355439145,-135.70843687746674,0.0,48
433.63412480120314,-135.58967772265896,0.0,49
433.6693726055091,-135.4324816777371,0.0,50
433.6960144494078,-135.3164385878481,0.0,51
433.731323288579,-135.16407957999036,0.0,52
433.75650028983364,-135.0514239394106,0.0,53
433.77975468471413,-134.93942443002015,0.0,54
433.8054810031899,-134.78708067769185,0.0,55
433.82196049467893,-134.6694659292698,0.0,56
433.84307865967276,-134.50985899660736,0.0,57
433.8656921844813,-134.35054198279977,0.0,58
433.8828125461587,-134.23294249456376,0.0,59
433.903991745261,-134.07945433678105,0.0,60
433.92169193999143,-133.92901793448254,0.0,61
433.93151860061334,-133.8161944495514,0.0,62
433.93679814162897,-133.7014636141248,0.0,63
433.9392395472969,-133.58343688212335,0.0,64
433.9401550745242,-133.4629077031277,0.0,65
433.9416809543036,-133.34106627479196,0.0,66
433.94393925432814,-133.17822447698563,0.0,67
433.9456482397509,-133.05668821977451,0.0,68
433.9475403287797,-132.93576231924817,0.0,69
433.9492493130383,-132.81535521522164,0.0,70
433.9509888147586,-132.69517699396238,0.0,71
433.9533081504633,-132.53483763616532,0.0,72
433.95559697033605,-132.37414732854813,0.0,73
433.9579468233278,-132.21321287890896,0.0,74
433.9596863263869,-132.09245482133701,0.0,75
433.9614258281654,-131.9717120253481,0.0,76
433.9631653300603,-131.8510455233045,0.0,77
433.9649048303836,-131.73042479436845,0.0,78
433.966644332686,-131.60983458254486,0.0,79
433.96896366844885,-131.44903746899217,0.0,80
433.97070317005273,-131.32843199465424,0.0,81
433.9724426738103,-131.20782653149217,0.0,82
433.97418217599625,-131.08719054004177,0.0,83
433.9759216758539,-130.9665545541793,0.0,84
433.9776611789712,-130.84593382943422,0.0,85
433.9799805136281,-130.68510619085282,0.0,86
433.98172001692,-130.5644854651764,0.0,87
433.98345951811643,-130.4438647357747,0.0,88
433.98519902164117,-130.32324400776997,0.0,89
433.986938522954,-130.2026232792996,0.0,90
433.98867802432505,-130.08200255362317,0.0,91
433.9904175258125,-129.96138182422146,0.0,92
433.9921570273,-129.84076109807938,0.0,93
433.99389653123217,-129.720140369609,0.0,94
433.99621586693684,-129.5593127333559,0.0,95
433.9985352026415,-129.39848509756848,0.0,96
434.00027470459463,-129.27786436816677,0.0,97
434.00259404053213,-129.117036732845,0.0,98
434.00491337670246,-128.95620909519494,0.0,99
434.0072327131056,-128.79538145754486,0.0,100
434.0089722131961,-128.67476072907448,0.0,101
434.0107117154985,-128.55414000246674,0.0,102
434.0130310522509,-128.393312364351,0.0,103
434.015350386675,-128.2324847294949,0.0,104
434.017669723602,-128.07165709510446,0.0,105
434.01998906064546,-127.91082945698872,0.0,106
434.0217285612016,-127.79020873084664,0.0,107
434.02346806420246,-127.66958800377324,0.0,108
434.02520756504964,-127.54896727250889,0.0,109
434.0269470682251,-127.42834654590115,0.0,110
434.0286865690141,-127.30772582115605,0.0,111
434.0304260723642,-127.18710509268567,0.0,112
434.03274540795246,-127.02627745363861,0.0,113
434.0344849090907,-126.9056567302905,0.0,114
434.0368042450282,-126.74482908891514,0.0,115
434.0385437463992,-126.62420836277306,0.0,116
434.0402832500404,-126.50358763616532,0.0,117
