x,y,heading,index
335.34512333752355,-118.41108885547146,0.0,0
335.39868168736575,-118.31810942757875,0.0,1
335.45312504580943,-118.22332182852551,0.0,2
335.5135498509044,-118.11819639801979,0.0,3
335.5737610315555,-118.01376524707302,0.0,4
335.62615971284686,-117.92540160054341,0.0,5
335.6792297823704,-117.83514586137608,0.0,6
335.74670414690627,-117.71041289251298,0.0,7
335.8183899378055,-117.5674304086715,0.0,8
335.8633118136204,-117.47624388337135,0.0,9
335.90814213536214,-117.38386717578396,0.0,10
335.95162968477234,-117.29139891592786,0.0,11
335.9929504864849,-117.19764128746465,0.0,12
336.04470829834463,-117.06392088718712,0.0,13
336.0816345663043,-116.95540800970048,0.0,14
336.1168518533814,-116.84166899695992,0.0,15
336.1520386203774,-116.72414580220357,0.0,16
336.19952397054294,-116.56664458336309,0.0,17
336.2470093231532,-116.41058531729504,0.0,18
336.28222660766914,-116.29489317908883,0.0,19
336.3275146946544,-116.1430529691279,0.0,20
336.3607483363594,-116.03105345647782,0.0,21
336.4056091775419,-115.88417998095974,0.0,22
336.4407349085086,-115.77608672110364,0.0,23
336.49075322033605,-115.6344012352638,0.0,24
336.5453186497325,-115.49577513569966,0.0,25
336.58969120745314,-115.39398375665769,0.0,26
336.63723759545246,-115.29417601553723,0.0,27
336.68820195132867,-115.1965655409731,0.0,28
336.7426758270012,-115.10135069536045,0.0,29
336.80068974371534,-115.00866881385446,0.0,30
336.88378910784377,-114.8893832275644,0.0,31
336.9504089814727,-114.80341521184891,0.0,32
337.02059941069456,-114.72062102193013,0.0,33
337.09436039824504,-114.64122191490605,0.0,34
337.1716309056501,-114.56540099391714,0.0,35
337.25225834728917,-114.49336424795911,0.0,36
337.3648071741336,-114.4034899813123,0.0,37
337.4527588352794,-114.34097472205758,0.0,38
337.6054687954602,-114.24659911124036,0.0,39
337.73269657808123,-114.18033019080758,0.0,40
337.8306885235361,-114.13620940037072,0.0,41
337.9306335916626,-114.09701720019802,0.0,42
338.0322571268189,-114.0628222534433,0.0,43
338.1353149866336,-114.03373137349263,0.0,44
338.2400818338501,-114.0098818843253,0.0,45
338.3857727519353,-113.98778715869412,0.0,46
338.49987797572976,-113.97725859284401,0.0,47
338.6176453104126,-113.97014799900353,0.0,48
338.738525436318,-113.96477690758184,0.0,49
338.8606262661633,-113.95968810096383,0.0,50
339.0640259247157,-113.95008269231766,0.0,51
339.2253113244078,-113.94250670541078,0.0,52
339.3456116190064,-113.93676176900044,0.0,53
339.46563725278247,-113.93115416448563,0.0,54
339.6257019494078,-113.92359343310818,0.0,55
339.78619389253436,-113.91606322256848,0.0,56
339.90673832810717,-113.91037169611081,0.0,57
340.0274048301508,-113.90469542425126,0.0,58
340.1473999489681,-113.89879790274426,0.0,59
340.26617436186643,-113.89226714149117,0.0,60
340.38299565197667,-113.88614073721692,0.0,61
340.49832157965284,-113.88101378502324,0.0,62
340.6130371556501,-113.87819090951234,0.0,63
340.72906498779776,-113.87925902521238,0.0,64
340.84765629610047,-113.88298217020929,0.0,65
340.967895554204,-113.88767424272373,0.0,66
341.0894775853376,-113.89188566990197,0.0,67
341.2112427224638,-113.89603606192395,0.0,68
341.3731079570134,-113.90147581836209,0.0,69
341.53405766317155,-113.90680876607075,0.0,70
341.6543884729617,-113.9108752347529,0.0,71
341.7745972131379,-113.91488829487935,0.0,72
341.8948975066887,-113.91894713137299,0.0,73
342.01531986979535,-113.92299071326852,0.0,74
342.135894820618,-113.92703428911045,0.0,75
342.2967834933661,-113.93245116155595,0.0,76
342.4565735319047,-113.93832579115406,0.0,77
342.5751953579602,-113.94311705697328,0.0,78
342.77432255569147,-113.9470004173927,0.0,79
342.89450077776564,-113.94890776509419,0.0,80
343.0152283181669,-113.9508837768808,0.0,81
343.13619999645744,-113.95270720263943,0.0,82
343.2571106427931,-113.95480528846383,0.0,83
343.37799076974625,-113.95678893150762,0.0,84
343.53887944092276,-113.95945921679959,0.0,85
343.65942387323594,-113.96146575082093,0.0,86
343.779907272954,-113.96343413228169,0.0,87
343.90048222307814,-113.96543303318322,0.0,88
344.02105717384256,-113.96742430375889,0.0,89
344.1818542932742,-113.97007170598954,0.0,90
344.3025207988103,-113.97207060921937,0.0,91
344.42318730126135,-113.9740542480722,0.0,92
344.543792770186,-113.97605315316468,0.0,93
344.66442875697976,-113.97804442420602,0.0,94
344.78503422654467,-113.98003569571301,0.0,95
344.9056396938395,-113.98202696675435,0.0,96
345.0262756803422,-113.98401823965833,0.0,97
345.14685063267825,-113.98600951302797,0.0,98
345.26745609979844,-113.98800078080967,0.0,99
345.38815312244697,-113.98999205604196,0.0,100
345.5087585916626,-113.99198332708329,0.0,101
345.6293640607619,-113.99397459952161,0.0,102
345.75003056396963,-113.99596587009728,0.0,103
